path,split,instrument,family,pitch,velocity
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-056-050.wav,train,organ_electronic_113,other,56,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-056-075.wav,train,organ_electronic_113,other,56,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-056-100.wav,train,organ_electronic_113,other,56,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-056-127.wav,train,organ_electronic_113,other,56,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-057-025.wav,train,organ_electronic_113,other,57,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-057-050.wav,train,organ_electronic_113,other,57,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-057-075.wav,train,organ_electronic_113,other,57,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-057-100.wav,train,organ_electronic_113,other,57,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-057-127.wav,train,organ_electronic_113,other,57,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-058-025.wav,train,organ_electronic_113,other,58,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-058-075.wav,train,organ_electronic_113,other,58,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-058-127.wav,val,organ_electronic_113,other,58,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-059-025.wav,train,organ_electronic_113,other,59,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-059-050.wav,train,organ_electronic_113,other,59,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-059-075.wav,train,organ_electronic_113,other,59,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-059-100.wav,train,organ_electronic_113,other,59,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-059-127.wav,train,organ_electronic_113,other,59,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-060-050.wav,val,organ_electronic_113,other,60,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-060-075.wav,train,organ_electronic_113,other,60,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-060-100.wav,train,organ_electronic_113,other,60,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-060-127.wav,train,organ_electronic_113,other,60,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-061-025.wav,val,organ_electronic_113,other,61,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-061-050.wav,train,organ_electronic_113,other,61,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-061-075.wav,train,organ_electronic_113,other,61,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-061-100.wav,train,organ_electronic_113,other,61,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-061-127.wav,train,organ_electronic_113,other,61,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-062-025.wav,train,organ_electronic_113,other,62,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-062-050.wav,train,organ_electronic_113,other,62,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-062-075.wav,train,organ_electronic_113,other,62,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-062-100.wav,train,organ_electronic_113,other,62,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-062-127.wav,train,organ_electronic_113,other,62,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-063-025.wav,train,organ_electronic_113,other,63,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-063-050.wav,train,organ_electronic_113,other,63,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-063-075.wav,train,organ_electronic_113,other,63,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-063-100.wav,train,organ_electronic_113,other,63,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-064-050.wav,train,organ_electronic_113,other,64,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-064-075.wav,train,organ_electronic_113,other,64,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-064-100.wav,train,organ_electronic_113,other,64,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-064-127.wav,val,organ_electronic_113,other,64,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-065-025.wav,train,organ_electronic_113,other,65,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-065-050.wav,train,organ_electronic_113,other,65,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-065-127.wav,train,organ_electronic_113,other,65,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-066-025.wav,train,organ_electronic_113,other,66,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-066-050.wav,val,organ_electronic_113,other,66,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-066-075.wav,train,organ_electronic_113,other,66,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-066-127.wav,train,organ_electronic_113,other,66,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-067-025.wav,train,organ_electronic_113,other,67,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-067-050.wav,train,organ_electronic_113,other,67,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-067-075.wav,train,organ_electronic_113,other,67,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-067-100.wav,train,organ_electronic_113,other,67,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-067-127.wav,train,organ_electronic_113,other,67,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-068-025.wav,train,organ_electronic_113,other,68,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-068-075.wav,train,organ_electronic_113,other,68,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-068-100.wav,train,organ_electronic_113,other,68,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-068-127.wav,train,organ_electronic_113,other,68,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-069-025.wav,train,organ_electronic_113,other,69,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-069-050.wav,train,organ_electronic_113,other,69,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-069-100.wav,train,organ_electronic_113,other,69,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-069-127.wav,train,organ_electronic_113,other,69,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-070-025.wav,train,organ_electronic_113,other,70,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-070-050.wav,train,organ_electronic_113,other,70,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-070-075.wav,train,organ_electronic_113,other,70,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-070-127.wav,train,organ_electronic_113,other,70,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-071-025.wav,train,organ_electronic_113,other,71,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-071-050.wav,train,organ_electronic_113,other,71,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-071-075.wav,train,organ_electronic_113,other,71,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-071-100.wav,train,organ_electronic_113,other,71,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-071-127.wav,val,organ_electronic_113,other,71,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-072-025.wav,train,organ_electronic_113,other,72,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-072-050.wav,train,organ_electronic_113,other,72,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-073-025.wav,train,organ_electronic_113,other,73,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-073-100.wav,val,organ_electronic_113,other,73,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-074-050.wav,val,organ_electronic_113,other,74,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-074-075.wav,val,organ_electronic_113,other,74,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-074-100.wav,train,organ_electronic_113,other,74,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-074-127.wav,train,organ_electronic_113,other,74,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-075-025.wav,train,organ_electronic_113,other,75,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-075-050.wav,train,organ_electronic_113,other,75,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-075-075.wav,train,organ_electronic_113,other,75,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-075-100.wav,train,organ_electronic_113,other,75,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-075-127.wav,train,organ_electronic_113,other,75,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-076-025.wav,val,organ_electronic_113,other,76,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-076-050.wav,train,organ_electronic_113,other,76,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-076-075.wav,train,organ_electronic_113,other,76,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-076-127.wav,val,organ_electronic_113,other,76,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-077-025.wav,train,organ_electronic_113,other,77,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-077-050.wav,train,organ_electronic_113,other,77,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-077-075.wav,train,organ_electronic_113,other,77,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-077-100.wav,train,organ_electronic_113,other,77,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-077-127.wav,train,organ_electronic_113,other,77,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-078-050.wav,train,organ_electronic_113,other,78,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-078-075.wav,train,organ_electronic_113,other,78,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-078-100.wav,val,organ_electronic_113,other,78,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-078-127.wav,train,organ_electronic_113,other,78,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-079-025.wav,train,organ_electronic_113,other,79,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-079-050.wav,train,organ_electronic_113,other,79,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-079-075.wav,train,organ_electronic_113,other,79,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-079-100.wav,train,organ_electronic_113,other,79,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-079-127.wav,val,organ_electronic_113,other,79,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-080-050.wav,train,organ_electronic_113,other,80,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-080-100.wav,train,organ_electronic_113,other,80,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-081-025.wav,train,organ_electronic_113,other,81,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-081-050.wav,train,organ_electronic_113,other,81,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-081-075.wav,train,organ_electronic_113,other,81,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-081-100.wav,train,organ_electronic_113,other,81,100
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-082-050.wav,train,organ_electronic_113,other,82,50
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-082-127.wav,train,organ_electronic_113,other,82,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-083-025.wav,train,organ_electronic_113,other,83,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-083-075.wav,train,organ_electronic_113,other,83,75
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-083-127.wav,train,organ_electronic_113,other,83,127
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-084-025.wav,train,organ_electronic_113,other,84,25
D:\ELEC 5305 project\nsynth\processed_16k\organ_electronic_113\organ_electronic_113-084-127.wav,train,organ_electronic_113,other,84,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-035-025.wav,val,reed_acoustic_011,other,35,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-035-050.wav,train,reed_acoustic_011,other,35,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-035-075.wav,val,reed_acoustic_011,other,35,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-035-100.wav,val,reed_acoustic_011,other,35,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-036-025.wav,train,reed_acoustic_011,other,36,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-036-050.wav,train,reed_acoustic_011,other,36,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-036-075.wav,train,reed_acoustic_011,other,36,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-037-025.wav,train,reed_acoustic_011,other,37,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-037-050.wav,train,reed_acoustic_011,other,37,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-037-100.wav,train,reed_acoustic_011,other,37,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-037-127.wav,train,reed_acoustic_011,other,37,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-038-025.wav,train,reed_acoustic_011,other,38,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-038-075.wav,train,reed_acoustic_011,other,38,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-038-100.wav,train,reed_acoustic_011,other,38,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-039-050.wav,train,reed_acoustic_011,other,39,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-040-025.wav,train,reed_acoustic_011,other,40,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-040-050.wav,train,reed_acoustic_011,other,40,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-040-075.wav,train,reed_acoustic_011,other,40,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-040-100.wav,train,reed_acoustic_011,other,40,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-040-127.wav,val,reed_acoustic_011,other,40,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-041-025.wav,train,reed_acoustic_011,other,41,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-041-050.wav,train,reed_acoustic_011,other,41,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-041-075.wav,train,reed_acoustic_011,other,41,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-041-100.wav,train,reed_acoustic_011,other,41,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-041-127.wav,train,reed_acoustic_011,other,41,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-042-025.wav,train,reed_acoustic_011,other,42,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-042-075.wav,train,reed_acoustic_011,other,42,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-042-100.wav,train,reed_acoustic_011,other,42,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-042-127.wav,train,reed_acoustic_011,other,42,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-043-025.wav,train,reed_acoustic_011,other,43,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-043-075.wav,train,reed_acoustic_011,other,43,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-043-100.wav,train,reed_acoustic_011,other,43,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-044-050.wav,train,reed_acoustic_011,other,44,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-044-075.wav,val,reed_acoustic_011,other,44,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-044-100.wav,train,reed_acoustic_011,other,44,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-044-127.wav,train,reed_acoustic_011,other,44,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-045-025.wav,train,reed_acoustic_011,other,45,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-045-100.wav,train,reed_acoustic_011,other,45,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-045-127.wav,train,reed_acoustic_011,other,45,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-046-050.wav,train,reed_acoustic_011,other,46,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-046-075.wav,train,reed_acoustic_011,other,46,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-046-100.wav,train,reed_acoustic_011,other,46,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-046-127.wav,train,reed_acoustic_011,other,46,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-047-025.wav,train,reed_acoustic_011,other,47,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-047-050.wav,train,reed_acoustic_011,other,47,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-047-075.wav,val,reed_acoustic_011,other,47,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-047-127.wav,train,reed_acoustic_011,other,47,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-048-025.wav,train,reed_acoustic_011,other,48,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-048-050.wav,train,reed_acoustic_011,other,48,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-048-075.wav,train,reed_acoustic_011,other,48,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-048-127.wav,val,reed_acoustic_011,other,48,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-049-025.wav,train,reed_acoustic_011,other,49,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-049-075.wav,train,reed_acoustic_011,other,49,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-049-100.wav,train,reed_acoustic_011,other,49,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-049-127.wav,train,reed_acoustic_011,other,49,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-050-025.wav,val,reed_acoustic_011,other,50,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-050-050.wav,train,reed_acoustic_011,other,50,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-050-075.wav,train,reed_acoustic_011,other,50,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-050-100.wav,train,reed_acoustic_011,other,50,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-051-025.wav,train,reed_acoustic_011,other,51,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-051-050.wav,val,reed_acoustic_011,other,51,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-051-100.wav,train,reed_acoustic_011,other,51,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-051-127.wav,val,reed_acoustic_011,other,51,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-052-050.wav,train,reed_acoustic_011,other,52,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-052-075.wav,train,reed_acoustic_011,other,52,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-052-100.wav,train,reed_acoustic_011,other,52,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-052-127.wav,train,reed_acoustic_011,other,52,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-053-025.wav,train,reed_acoustic_011,other,53,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-053-050.wav,train,reed_acoustic_011,other,53,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-053-075.wav,train,reed_acoustic_011,other,53,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-053-127.wav,train,reed_acoustic_011,other,53,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-054-025.wav,train,reed_acoustic_011,other,54,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-054-050.wav,train,reed_acoustic_011,other,54,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-054-075.wav,train,reed_acoustic_011,other,54,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-054-100.wav,train,reed_acoustic_011,other,54,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-054-127.wav,train,reed_acoustic_011,other,54,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-055-025.wav,train,reed_acoustic_011,other,55,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-055-050.wav,train,reed_acoustic_011,other,55,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-055-075.wav,train,reed_acoustic_011,other,55,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-055-100.wav,train,reed_acoustic_011,other,55,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-056-025.wav,train,reed_acoustic_011,other,56,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-056-050.wav,train,reed_acoustic_011,other,56,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-056-075.wav,train,reed_acoustic_011,other,56,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-056-100.wav,train,reed_acoustic_011,other,56,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-057-025.wav,train,reed_acoustic_011,other,57,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-057-050.wav,val,reed_acoustic_011,other,57,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-058-050.wav,train,reed_acoustic_011,other,58,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-058-075.wav,train,reed_acoustic_011,other,58,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-058-100.wav,train,reed_acoustic_011,other,58,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-059-050.wav,train,reed_acoustic_011,other,59,50
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-059-075.wav,train,reed_acoustic_011,other,59,75
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-059-100.wav,train,reed_acoustic_011,other,59,100
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-059-127.wav,train,reed_acoustic_011,other,59,127
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-060-025.wav,train,reed_acoustic_011,other,60,25
D:\ELEC 5305 project\nsynth\processed_16k\reed_acoustic_011\reed_acoustic_011-060-100.wav,train,reed_acoustic_011,other,60,100
